蜂蜜柚子茶玻璃罐,1
拖线板,1
包书纸,1
洁厕液瓶,1
玻璃密封容器,1
蓝牙耳机,1
牛皮纸,1
铅笔盒,1
玻璃电子秤,1
显示屏,1
蜜蜡,1
暖壶胆,1
玻璃蜡烛杯,1
雪弗板,1
快递纸袋,1
热水瓶胆,1
木盒子,1
枕芯,1
旧跑鞋,1
行李箱,1
麦当劳咖啡杯杯盖（印有可回收标志）,1
肯德基豆浆杯盖（印有可回收标志）,1
羽绒服,1
无纺布包,1
保温壶,1
金属晾衣杆,1
橄榄球,1
塑料桌布,1
炒菜铁锅,1
铁衣架,1
网卡,1
口香糖塑料盒,1
美年达饮料瓶,1
圆规,1
布鞋套,1
青铜,1
皮料,1
电锯,1
钢尺,1
水槽过滤网,1
合金筷子,1
螺丝钉,1
饮料玻璃瓶,1
玻璃花瓶,1
旧剪刀,1
电热水壶,1
Kindle,1
榨汁机,1
搅拌器,1
鱼竿,1
芭比娃娃,1
塑料储物箱,1
脱排油烟机,1
燃气灶,1
童鞋,1
闹铃,1
电水壶,1
旅行箱,1
饼干盒,1
首饰盒,1
味全果汁瓶,1
榨果汁机,1
百叶窗,1
金属鱼钩,1
橡胶拖鞋,1
化妆品外包装纸盒,1
电瓶车防晒垫,1
罐头瓶,1
环保布质垃圾袋,1
浴室防滑垫,1
手机屏,1
棉签盒,1
羊毛被,1
iPhone,1
翡翠手镯,1
汽车模型,1
秋裤,1
铁皮盖,1
食用油玻璃瓶,1
奶粉罐铝盖,1
洗衣液桶,1
吉他,1
酱菜瓶,1
腐乳瓶,1
维他奶包装,1
易拉罐盖,1
指甲刀,1
牙膏盒,1
搓衣板,1
咖啡杯套,1
果酱瓶,1
佐料瓶,1
丝绸,1
毛皮,1
椰奶盒,1
塑料文件袋,1
美肤仪,1
洁面仪,1
健身器材,1
纯牛奶纸盒,1
电动刮痧板,1
大提琴,1
水果刀,1
丝带,1
塑料沙漏,1
手机支撑架,1
滴露瓶,1
USB线,1
塑料拖把杆,1
番茄酱瓶,1
牛奶塑料瓶,1
旧窗帘,1
椰汁瓶,1
手机充电宝,1
手机充电器,1
凉鞋,1
节能灯插座,1
花洒软管,1
软塑料隔热垫,1
银行账单,1
喷火枪,1
酸奶瓶,1
打气筒,1
神仙水瓶,1
塑料调色盘,1
木勺,1
卷纸内芯,1
卷筒纸内芯,1
椰奶罐,1
卷纸芯,1
木棒,1
五金材料,1
塑料锅铲,1
木质锅铲,1
牙线盒,1
乐扣塑料盒,1
乐扣玻璃盒,1
木质花架,1
绿茶包装盒,1
电蒸锅,1
钻戒,1
银戒指,1
即冲奶茶包装盒,1
电容,1
电阻,1
二极管,1
三极管,1
废食用油瓶,1
开关,1
鸡蛋包装盒,1
黑板,1
豆浆机,1
铁罐子,1
CD塑料盒,1
香薰玻璃瓶,1
真皮制品,1
羊皮制品,1
皮草制品,1
化妆品玻璃瓶,1
帆布鞋,1
休闲鞋,1
关东煮隔热杯套,1
烫衣板,1
废弃药瓶,2
手机电池,2
废荧光灯管,2
废水银温度计,2
废水银血压计,2
过期药品,2
废农药,2
节能灯（含水银）,2
LED 灯（含水银）,2
油漆桶,2
酒精,2
调色板,2
过期的胶囊药物,2
过期药片,2
医用棉签,2
医用手套,2
农药瓶,2
医用纱布,2
口服液瓶,2
废弃灯泡,2
油漆笔,2
锂电池,2
生石灰,2
胶卷底片,2
废矿物油,2
消毒剂,2
胶片,2
废血压计,2
废镍镉电池,2
氧化汞电池,2
工业胶水,2
胶合剂,2
染发剂,2
染发膏,2
钮扣电池,2
打印机墨盒,2
硒鼓,2
指甲油瓶子,2
雷达瓶子,2
塑料药盒,2
过期指甲油,2
卸甲膜,2
医用针管,2
药瓶,2
药包装,2
咳嗽药水瓶,2
针头,2
塑料药瓶,2
药片包装,2
药品包装袋,2
一次性注射器,2
玻璃药瓶,2
开塞露,2
板蓝根冲剂,2
口服液,2
铅酸电池,2
荧光灯,2
卸甲水,2
水银体温计,2
X光片,2
相片底片,2
深海鱼油,2
眼药水,2
笔记本电脑电池,2
过期感冒药,2
冻干粉,2
杀虫子罐,2
染发手套,2
钙片,2
药膏,2
药膏包装壳,2
眼药水瓶,2
药水玻璃瓶,2
空药瓶,2
空调清洗消毒液瓶,2
安神补脑液瓶,2
蟑螂药,2
过期西药,2
药品纸盒,2
伤筋膏药,2
伤筋药膏包装,2
止痛膏,2
纸药盒,2
除渍剂,2
西药瓶,2
保健品瓶子,2
打印机色带,2
给药器,2
松节油,2
维生素瓶,2
药液袋,2
药片铝塑包装,2
医用注射器,2
输液瓶,2
碳粉盒,2
化学剂桶,2
胶水桶,2
马应龙,2
鱼油胶囊,2
药壶,2
碘酒瓶,2
外敷伤药,2
膏药布,2
透明塑料药瓶,2
樟脑丸,2
电灯泡,2
金霉素眼药膏,2
咳嗽药片,2
达克宁药膏,2
达克宁药膏皮,2
卸甲油,2
止咳糖浆瓶,2
痔疮膏,2
泡腾片,2
keyword,1
蓝色,2
43消毒液空瓶,2
84消毒液瓶,4
A4纸,1
A4纸包装袋,4
AD钙奶瓶,1
LED灯(含水银),2
PS,1
PU革,1
USB风扇,1
一次性伞套,4
丁香,3
三文鱼片,3
三文鱼皮,3
下水道淤泥,4
不干胶带,4
不锈钢尺,1
不锈钢晾衣杆,1
不锈钢杯,1
中药敷贴,4
中药材,3
串串纸杯,4
乐乐茶杯,4
乐扣,1
乐扣乐扣塑料盒,1
乒乓糯米滋,3
书架,1
乳制品,3
乳胶漆,2
人造革,1
伤筋膏药包装,2
保温材料,4
保鲜冰袋,4
充电 牙刷,1
充电插头,1
光胶片,2
党参,3
农药,2
冬笋,3
冰淇淋纸杯,4
净水器滤芯,4
凋谢的 鲜花,3
凝胶,4
凤梨,3
利乐包装,1
利乐枕,1
利乐砖,1
剩饭剩菜,3
动物毛发,4
包书膜,4
包菜叶,3
包装袋,4
包裹着猫屎的猫砂,3
南瓜仔,3
卫生巾外层薄塑料纸,4
印章,4
卷筒纸包装,4
卸妆油空瓶,1
卸妆纸片,4
厨房垃圾袋,4
发泡网,4
发饰,4
受污染纸张,4
口服液药瓶,2
可乐瓶盖,1
可乐空罐,1
可擦复写笔,4
各类过期药品,2
吉他弦,4
含汞电池,2
含汞荧光灯管,2
吸管塑料袋,4
呼啦圈,1
商标,4
啤酒瓶盖,1
团结猫砂,3
圆珠笔笔套,1
地瓜皮,3
塑料充气沙发,1
塑料凳,1
塑料卡片,1
塑料奶茶杯,4
塑料尺,1
塑料打火机,4
塑料擀面杖,1
塑料收纳箱,1
塑料档案袋,1
塑料玩具车,1
塑料盖,1
塑料砧板,1
塑料空瓶,1
塑料筷子,1
塑料米袋,1
墨鱼,3
大螃蟹壳,3
大贝壳,4
太阳能电池,2
奶油蛋糕,3
奶片,3
奶粉袋,4
字贴纸,1
宠物屎垫,4
宠物毛发,4
家养盆栽,3
家养绿植叶子,3
家养花卉,3
宽粉,3
小排,3
山竹皮,3
山芋皮,3
工业胶片,2
布面粉袋,1
干净的纸杯,4
干头发,4
干电池,2
干红枣,3
干药材,3
干药渣,3
干蟹壳,3
干香菇,3
广告塑料,4
废中药材,3
废弃调味料,3
废旧抹布,4
废旧牙刷,4
废毛巾,4
废油漆桶,2
废胶片,2
废花盆,4
废药品,2
废药瓶,2
彩色铅笔,4
快递冰袋,4
手机绳,4
手纸,4
手风琴,1
打碎的碗,4
护发素塑料空瓶,1
护肤品塑料空瓶,1
护肤品玻璃空瓶,1
护肤霜玻璃空瓶,1
护脸霜塑料空瓶,1
护脸霜玻璃空瓶,1
挂耳咖啡包,4
指甲油,2
指甲油瓶,2
捆绑带,4
排球,1
收银小票,1
方便面袋,4
方便面调味料,4
无汞碱性电池,4
无纺布收纳箱,1
无线充电器,1
无花果壳,3
日光灯管,2
旧草帽,4
旧鱼缸,4
晾衣夹,4
暖瓶玻璃内胆,1
木头铅笔,4
木瓜仔,3
木盒,1
木筷子,1
木质擀面杖,1
木质晾衣架,1
木质猫爬架,1
木质积木,1
杀虫剂瓶,2
杀虫剂罐,2
杀虫喷雾瓶,2
杀虫喷雾罐,2
杀虫子灌,2
杏,3
杯垫,1
松紧带,4
果冻包装袋,4
果肉,3
染发料瓶,2
柔顺剂瓶,1
柚子,3
柚子果肉,3
核桃,3
桂圆干壳,3
桔子,3
棉质卫生巾,4
棒棒糖杆,4
榴莲,4
橡胶垫,4
橡胶玩具,1
死瓜皮,3
死蟑螂,3
死鱼,3
残渣剩饭,3
毛毛虫,3
毛绒垫,1
毛豆,3
气垫梳,1
水煮花生壳,3
水银温度计,2
水银血压计,2
污损报纸,4
污损旧衣服,4
污损纸盒,4
汽水瓶,1
沐浴露塑料空瓶,1
沐浴露玻璃空瓶,1
沙包,4
沙拉酱包装,4
沙拉酱瓶,1
河蚌,4
油漆罐,2
油瓶,1
油画,4
油画布,4
油画棒,4
泡沫餐盒,4
泡菜,3
泡面调料,3
洗手液空瓶,1
洗洁精空瓶,1
测血糖计,4
测试卷子,1
海带子壳,3
海螺肉,3
润发乳空瓶,1
润肤霜玻璃空瓶,1
液体胶,4
混沌皮,3
湿毛发,4
湿面粉,3
满天星,3
滤桂咖啡,4
漱口水塑料空瓶,1
灭蚊剂瓶,2
炸鸡腿,3
烂黄瓜,3
烘焙纸,4
烤肉,3
照相机电池,2
熟玉米棒,3
燃气罐空瓶,1
燃油罐空瓶,1
爽生粉,4
爽肤水塑料空瓶,1
爽肤水玻璃空瓶,1
牛奶瓶吸管,4
牛排骨,3
牛皮纸袋,1
狗尿布,4
狗屎垫,4
狗屎纸,4
猪肉脯,3
玉米叶,4
玉米杆,3
玩具枪,1
玻璃制品,1
玻璃烟缸,1
玻璃盆,1
玻璃罐,1
玻璃胶带,4
玻璃餐具,1
球生菜,3
瓜果蔬菜,3
瓜皮,3
瓦斯罐,1
瓷酒瓶,4
甜芦栗,3
甜芦栗皮,4
田螺肉,3
甲油胶,2
电子手表,1
电子表,1
电影胶片,2
电池,2
电热蚊香片,4
电焊丝,1
电蚊香夜瓶,4
白菜叶,3
皮尺,1
皮箱,1
皮衣,1
相片,2
相片纸,2
相纸,2
眼屎,4
眼药水盒,2
眼药膏,2
矿物油,2
砂纸,4
破瓷瓶,4
碎玻璃,1
碎玻璃瓶,1
碎瓷器,4
碎瓷片,4
碎碗片,4
碎纸机处理的碎纸,4
碎陶瓷,4
磁力贴,1
磁片盒,1
磁盘盒,1
磨砂膏塑料空瓶,1
空灭火器,1
空煤气罐,1
竹席,4
竹笋壳,3
竹筒,4
笔记本电源,1
粘冲板,4
粘鼠胶,2
精华液塑料空瓶,1
精华液玻璃空瓶,1
糖炒栗子,3
糖炒栗子壳,3
红枣干,3
纯棉靠垫,1
纯棉靠枕,1
纸筒,1
纸袋,1
纸质一次性杯子,4
纸质档案袋,1
纸质账单,1
练习册,1
羊毛毯,1
羊肉,3
美瞳包装,4
老花镜,4
耗油瓶,1
肉干,3
肯德基番茄酱包装袋,4
肯德基豆浆杯盖,1
背心,1
胶囊药片,2
胶囊药片底板,2
胶囊药物,2
胸针,4
脏污衣物,4
腐烂蔬菜,3
膏药,4
自动铅笔,4
自嗨锅,4
自煮火锅盒,4
自行车内胎,1
艾草灰,4
节能灯泡,2
芥末包装,4
花椰菜,3
花茶包,4
花螺壳,4
花露水玻璃空瓶,1
苹果耳机,1
茶叶包装袋,4
茶叶蛋,3
茶饼,3
草帽,4
荔枝,3
荧光灯管,2
药,2
药品说明书,1
药布,2
药渣,3
药片,2
药片盒,2
菖蒲叶,4
菠萝密肉,3
蔬菜包装盒,4
薯片外包装,4
蛤蜊肉,3
蜜饯塑料罐,1
蜡油,4
蜡烛塑料膜,4
螃蟹肉,3
蟹壳,3
衣物,1
衣物干燥剂,4
装塑料的塑料袋,4
装订铁圈,1
西柚皮,3
订书钉机,4
证件外包装,4
话梅核,3
调味品,3
豆腐塑料盒,4
豆角壳,3
贝壳肉,3
躺椅,1
辣椒酱,3
过期化妆粉饼,4
过期奶粉,3
过期燕麦片,3
过期猫粮,3
过期粮食,3
过期糕点,3
过期芝士,3
过期芝麻酱,3
过期茶叶,3
过期零食,3
过滤芯,4
速冻饺子包装,4
避孕套包装盒,4
酸奶利乐包装盒,1
金属制容器,1
金属制菜篮子,1
金属厨具,1
金属哑铃,1
金属工具,1
金属衣架,1
金属订书机,1
金属锅,1
金属锅盖,1
钻头,1
铁桶,1
铅蓄电池,2
铝瓶,1
铝箔包,4
铝锅,1
锡箔纸,4
锡纸盒,4
锡纸盘,4
镉镍电池,2
镍氢电池,2
镍铝电池,2
长生果壳,3
长筒连裤袜,4
防晒霜塑料空瓶,1
防晒霜玻璃空瓶,1
防晒霜空瓶,1
防油纸,4
阿胶糕,3
除湿包,4
除草剂罐,2
陶瓷刀,4
陶瓷碗,4
隔离霜空瓶,1
雪蟹蟹壳,3
青草,3
青菜杆,3
青菜皮,3
面包包装袋,4
面包干,3
面巾纸包装纸,4
面膜包装,4
面膜包装纸,4
面膜纸,4
面霜塑料空瓶,1
领结,1
颜料盒,4
风味蛋糕,3
风干食品,3
餐巾纸,4
餐巾纸包装,4
餐巾纸盒,1
饭团包装,4
饮料利乐包装盒,1
饼干渣,3
香烛,4
香精瓶,1
香袋,4
马甲袋,4
鱼的内脏,3
鱼皮,3
鱼类,3
鲜肉月饼,3
鸟粮,3
鸡脚抓,3
鸡腿骨,3
鸡蛋塑料保护壳,1
鸡骨,3
鸡骨架,3
鸡鸭骨头,3
鸭毛,4
鸭腿骨,3
鸽子粪,3
麦当劳咖啡杯杯盖,1
麻油瓶,1
黄桃罐头,1
黏土,4
黑木耳,3
黑猪肉,3
龙眼壳,3
移动电话,1
鞋类,1
家具,1
个人电脑,1
电脑鼠标,1
电子设备,1
书柜,1
浓缩咖啡,3
食物,3
地板,1
硬木,1
电脑键盘,1
计算机键盘,1
电脑硬件,1
天花板,1
桌子,1
灯具,1
显示设备,1
甜点,3
轮子,1
智能手机,1
菜肴,3
酒精饮料,2
罐头罐,1
文件,1
瓶,1
时钟,1
木地板,1
苹果手机,1
安卓手机,1
小米手机,1
食物保鲜盒,1
蚯蚓,3
个人电脑硬件,1
天那水,2
天拿水,2
